Time,Altitude,Velocity,Acceleration,Apogee,Predicted DP
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.183987011799362676e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000104e-03,6.341512469615013593e-05,1.691527002525409495e-01,9.348441029265026714e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-03,6.230105842713895298e-04,4.674326557795757120e-01,1.451416654753691375e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-02,2.001622552252037279e-03,8.948716225302908445e-01,1.968115832569030772e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000069e-02,4.518129529292768537e-03,1.386885324058608759e+00,1.967992721933422615e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000118e-02,8.264653212063250917e-03,1.878868160202352255e+00,1.967868222570510000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-02,1.324111624434531898e-02,2.370819799046614662e+00,1.967742486802068527e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000042e-02,1.944744046719190655e-02,2.862739943655720598e+00,1.967615694810484683e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999999917e-02,2.688355111138871628e-02,3.354694094572690410e+00,1.968014091709462718e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.499999999999999792e-02,3.554960363437171394e-02,3.846747831532869810e+00,1.968411965607148204e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.749999999999999667e-02,4.544584693292972460e-02,4.338901028128092641e+00,1.968809405871175784e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.999999999999999889e-02,5.657252959897696859e-02,4.831153579096742590e+00,1.969206478356683192e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.250000000000000111e-02,6.892990255623476781e-02,5.323546814401777461e+00,1.969934614906129582e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-02,8.251836191929660946e-02,5.816122102548224149e+00,1.970662630229735157e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000555e-02,9.733836280481990288e-02,6.308879414543071107e+00,1.971390551339156048e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,1.133903602601684102e-01,6.801818728793129765e+00,1.972118438523247619e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000305e-02,1.306748104642681818e-01,7.294958798705124536e+00,1.972996457647466002e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.500000000000000527e-02,1.491922354504748860e-01,7.788318416104003106e+00,1.973874675934909533e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000000749e-02,1.689431841124321709e-01,8.281897625031509946e+00,1.974753042401747791e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,1.899282054474617787e-01,8.775696460649397679e+00,1.975631518116180985e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000000500e-02,2.121478482433960533e-01,9.269710266071337301e+00,1.976472608185765978e+02,0.000000000000000000e+00,0.000000000000000000e+00
